step,att,aql,awt,throughput,intersection_0_1_queued,intersection_0_1_moving,intersection_0_1_occupancy,intersection_0_1_tau,intersection_0_2_queued,intersection_0_2_moving,intersection_0_2_occupancy,intersection_0_2_tau,intersection_0_3_queued,intersection_0_3_moving,intersection_0_3_occupancy,intersection_0_3_tau,intersection_0_4_queued,intersection_0_4_moving,intersection_0_4_occupancy,intersection_0_4_tau,intersection_1_0_queued,intersection_1_0_moving,intersection_1_0_occupancy,intersection_1_0_tau,intersection_1_1_queued,intersection_1_1_moving,intersection_1_1_occupancy,intersection_1_1_tau,intersection_1_2_queued,intersection_1_2_moving,intersection_1_2_occupancy,intersection_1_2_tau,intersection_1_3_queued,intersection_1_3_moving,intersection_1_3_occupancy,intersection_1_3_tau,intersection_1_4_queued,intersection_1_4_moving,intersection_1_4_occupancy,intersection_1_4_tau,intersection_1_5_queued,intersection_1_5_moving,intersection_1_5_occupancy,intersection_1_5_tau,intersection_2_0_queued,intersection_2_0_moving,intersection_2_0_occupancy,intersection_2_0_tau,intersection_2_1_queued,intersection_2_1_moving,intersection_2_1_occupancy,intersection_2_1_tau,intersection_2_2_queued,intersection_2_2_moving,intersection_2_2_occupancy,intersection_2_2_tau,intersection_2_3_queued,intersection_2_3_moving,intersection_2_3_occupancy,intersection_2_3_tau,intersection_2_4_queued,intersection_2_4_moving,intersection_2_4_occupancy,intersection_2_4_tau,intersection_2_5_queued,intersection_2_5_moving,intersection_2_5_occupancy,intersection_2_5_tau,intersection_3_0_queued,intersection_3_0_moving,intersection_3_0_occupancy,intersection_3_0_tau,intersection_3_1_queued,intersection_3_1_moving,intersection_3_1_occupancy,intersection_3_1_tau,intersection_3_2_queued,intersection_3_2_moving,intersection_3_2_occupancy,intersection_3_2_tau,intersection_3_3_queued,intersection_3_3_moving,intersection_3_3_occupancy,intersection_3_3_tau,intersection_3_4_queued,intersection_3_4_moving,intersection_3_4_occupancy,intersection_3_4_tau,intersection_3_5_queued,intersection_3_5_moving,intersection_3_5_occupancy,intersection_3_5_tau,intersection_4_0_queued,intersection_4_0_moving,intersection_4_0_occupancy,intersection_4_0_tau,intersection_4_1_queued,intersection_4_1_moving,intersection_4_1_occupancy,intersection_4_1_tau,intersection_4_2_queued,intersection_4_2_moving,intersection_4_2_occupancy,intersection_4_2_tau,intersection_4_3_queued,intersection_4_3_moving,intersection_4_3_occupancy,intersection_4_3_tau,intersection_4_4_queued,intersection_4_4_moving,intersection_4_4_occupancy,intersection_4_4_tau,intersection_4_5_queued,intersection_4_5_moving,intersection_4_5_occupancy,intersection_4_5_tau,intersection_5_1_queued,intersection_5_1_moving,intersection_5_1_occupancy,intersection_5_1_tau,intersection_5_2_queued,intersection_5_2_moving,intersection_5_2_occupancy,intersection_5_2_tau,intersection_5_3_queued,intersection_5_3_moving,intersection_5_3_occupancy,intersection_5_3_tau,intersection_5_4_queued,intersection_5_4_moving,intersection_5_4_occupancy,intersection_5_4_tau
181,93.26,0.83,2.08,0,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5,200,103,1.0,16.5
182,94.24,0.82,2.06,0,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9
183,94.99,0.82,2.06,0,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9,198,113,1.0,15.9
184,95.29,0.83,2.07,0,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1,199,110,1.0,16.1
185,95.6,0.84,2.09,0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0,201,113,1.0,16.0
186,96.13,0.83,2.07,0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0,199,112,1.0,16.0
187,96.66,0.84,2.1,0,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1,202,111,1.0,16.1
188,96.96,0.85,2.12,0,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2,204,110,1.0,16.2
189,97.05,0.84,2.09,0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0,201,114,1.0,16.0
190,97.36,0.84,2.1,0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0,202,113,1.0,16.0
191,98.34,0.84,2.09,0,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9,201,115,1.0,15.9
192,99.31,0.83,2.08,0,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8,200,117,1.0,15.8
193,99.83,0.84,2.09,0,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8,201,117,1.0,15.8
194,100.13,0.84,2.1,0,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9,202,115,1.0,15.9
195,101.11,0.83,2.08,0,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7,200,118,1.0,15.7
196,102.08,0.82,2.06,0,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5,198,122,1.0,15.5
197,102.83,0.84,2.1,0,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8,202,118,1.0,15.8
198,103.11,0.84,2.09,0,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7,201,120,1.0,15.7
199,103.4,0.85,2.12,0,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8,204,118,1.0,15.8
200,104.15,0.84,2.1,0,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6
201,104.89,0.85,2.11,0,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6,203,123,1.0,15.6
202,105.41,0.85,2.11,0,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8,203,118,1.0,15.8
203,105.92,0.84,2.1,0,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5,202,123,1.0,15.5
204,106.66,0.85,2.12,0,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7,204,120,1.0,15.7
205,107.17,0.84,2.1,0,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6,202,122,1.0,15.6
206,107.45,0.86,2.16,0,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6,207,124,1.0,15.6
207,107.96,0.86,2.15,0,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7,206,121,1.0,15.7
208,108.46,0.88,2.19,0,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1,210,117,1.0,16.1
209,109.2,0.88,2.2,0,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9,211,121,1.0,15.9
210,109.48,0.89,2.23,0,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2,214,117,1.0,16.2
211,109.53,0.89,2.22,0,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1,213,118,1.0,16.1
